0,2.94413693653037,3.53891236146117,2.08889445390789,2.65140578089927,2.78394642778754,2.57479564281421,2.89017558564288,2.56156331652099,2.229267466173
2.94413693653037,0,1.17957631523525,1.55242346853273,1.31516973035678,0.438156425191818,0.858078193714431,1.16609948634752,0.904568884687775,2.38993578766745
3.53891236146117,1.17957631523525,0,2.14974237479729,1.92782012196085,1.17419190552711,1.42621387569917,1.81789636679993,1.47841290088489,2.9830470307955
2.08889445390789,1.55242346853273,2.14974237479729,0,1.23142453800213,1.39226852428152,1.18583591265073,1.48903471219877,1.17340461100806,1.63986678579735
2.65140578089927,1.31516973035678,1.92782012196085,1.23142453800213,0,1.1569175629375,0.993801230289198,1.15708097793882,0.991986651048691,2.11046061838106
2.78394642778754,0.438156425191818,1.17419190552711,1.39226852428152,1.1569175629375,0,0.692034374882592,1.02014554324075,0.739365071589495,2.22977914375106
2.57479564281421,0.858078193714431,1.42621387569917,1.18583591265073,0.993801230289198,0.692034374882592,0,0.985768156185899,0.292365657607097,2.02013382282354
2.89017558564288,1.16609948634752,1.81789636679993,1.48903471219877,1.15708097793882,1.02014554324075,0.985768156185899,0,1.00266584357585,2.34102522685129
2.56156331652099,0.904568884687775,1.47841290088489,1.17340461100806,0.991986651048691,0.739365071589495,0.292365657607097,1.00266584357585,0,2.00676172968792
2.229267466173,2.38993578766745,2.9830470307955,1.63986678579735,2.11046061838106,2.22977914375106,2.02013382282354,2.34102522685129,2.00676172968792,0
